Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined,Item_Visibility_MeanRatio,Outlet
FDJ57,7.42,2,0.021617397,185.0582,OUT045,2,1,1,5201.2296,11,Food,0.9409271970157334,7
NCI31,20.0,Non-Edible,0.0814536,36.819,OUT049,1,0,1,768.999,14,Non-Consumable,0.8727897615836759,9
FDZ48,17.75,0,0.07607772,112.4544,OUT049,1,0,1,2348.9424,14,Food,0.8727739457815733,9
FDI16,14.0,2,0.135775701,54.564,OUT046,2,0,1,1597.92,16,Food,0.8714191157715315,8
FDZ31,15.35,2,0.099148485625,193.0504,OUT049,1,0,1,2492.7552,14,Food,0.8888888888888888,9
DRG15,6.13,0,0.076891526,61.5536,OUT045,2,1,1,796.2968,11,Drinks,1.0167304296177724,7
FDX36,9.695,2,0.128543405,226.5404,OUT045,2,1,1,4500.808,11,Food,0.8765027642936843,7
FDD40,20.25,2,0.014793357,191.5162,OUT046,2,0,1,3078.6592,16,Food,0.9296326272852088,8
FDA04,11.3,2,0.066406853,259.7962,OUT027,1,2,3,5697.9164,28,Food,0.9942317118150564,5
FDL21,15.85,2,0.007140468,40.848,OUT013,0,2,1,679.116,26,Food,0.9215224365395003,1
FDS21,19.85,2,0.020858779,62.8194,OUT013,0,2,1,928.791,26,Food,0.8740008775465706,1
DRF23,4.61,0,0.123346085,172.5396,OUT017,2,1,1,3663.2316,6,Drinks,0.9383236992916765,2
FDM46,7.365,0,0.159937597,93.912,OUT035,2,1,1,1304.968,9,Food,0.8745633912891916,6
DRG49,7.81,0,0.067128641,242.8486,OUT027,1,2,3,3420.8804,28,Drinks,0.8704928769372872,5
FDG26,18.85,0,0.042736348,255.933,OUT045,2,1,1,3844.995,11,Food,0.9241603467424154,7
FDR51,9.035,2,0.172629683,148.4708,OUT027,1,2,3,3761.77,28,Food,1.014752301095698,5
FDV39,11.3,0,0.007278512,196.7426,OUT035,2,1,1,2768.3964,9,Food,1.0113668256802666,6
FDC39,7.405,0,0.11940130175,205.7296,OUT017,2,1,1,4570.0512,6,Food,0.7999999999999999,2
FDP45,15.7,2,0.03079807,252.9724,OUT017,2,1,1,3020.0688,6,Food,0.9275067589012825,2
FDC56,7.72,0,0.12152072,118.244,OUT046,2,0,1,958.752,16,Food,0.9296326010504342,8
FDK38,6.65,0,0.053591345,149.7734,OUT017,2,1,1,2375.5744,6,Food,0.9443343242986114,2
NCJ29,10.6,Non-Edible,0.035163639,84.4224,OUT013,0,2,1,852.224,26,Non-Consumable,0.9982383420494436,1
NCF19,13.0,Non-Edible,0.061470858,48.6034,OUT019,2,0,0,145.8102,28,Non-Consumable,1.531537191916048,4
FDG59,15.85,0,0.043226398,37.5164,OUT035,2,1,1,270.3148,9,Food,0.9245721842640278,6
FDE59,12.15,0,0.062640143,36.6532,OUT017,2,1,1,251.6724,6,Food,0.9348909846982976,2
FDB04,11.35,2,0.06358394,89.4856,OUT017,2,1,1,1142.5128,6,Food,0.8796766177092771,2
NCK05,20.1,Non-Edible,0.077389797,60.8536,OUT013,0,2,1,1347.5792,26,Non-Consumable,0.9508532500027195,1
FDR03,15.7,2,0.00878535,204.998,OUT017,2,1,1,5366.348,6,Food,1.0204120466363664,2
FDQ03,15.0,2,0.136592891,238.0248,OUT019,2,0,0,711.0744,28,Food,1.5471605903039916,4
FDC59,16.7,2,0.054937907,64.2168,OUT017,2,1,1,1661.8368,6,Food,0.8764947407409803,2
DRB13,6.115,2,0.007084185,191.153,OUT017,2,1,1,3415.554,6,Drinks,0.9378005258700176,2
NCE54,20.7,Non-Edible,0.027052013,73.9354,OUT017,2,1,1,1655.1788,6,Non-Consumable,0.9304989547979662,2
FDC10,9.8,2,0.072863893,118.6098,OUT035,2,1,1,843.5686,9,Food,0.8745633913136922,6
FDR46,16.85,0,0.244102315,148.076,OUT019,2,0,0,146.476,28,Food,1.5265977785789577,4
FDA10,20.35,0,0.141789197,121.9072,OUT035,2,1,1,1347.5792,9,Food,0.9168288219028937,6
FDP23,6.71,0,0.035414528,218.2166,OUT027,1,2,3,3701.1822,28,Food,0.8671457732260551,5
FDJ41,6.85,0,0.022864238,260.0594,OUT013,0,2,1,6018.1662,26,Food,0.8740008845955886,1
FDL46,20.35,0,0.054011943,116.5466,OUT013,0,2,1,1885.5456,26,Food,0.8708395201190712,1
FDX33,9.195,2,0.117462619,158.9578,OUT035,2,1,1,2246.4092,9,Food,0.998880833660656,6
NCL29,9.695,Non-Edible,0.11411658,158.8604,OUT049,1,0,1,4436.8912,14,Non-Consumable,0.923392947034554,9
FDE16,8.895,0,0.046124444,206.7954,OUT019,2,0,0,833.5816,28,Food,1.5315371981266854,4
FDM57,11.65,2,0.075849167,85.1908,OUT046,2,0,1,2181.1608,16,Food,0.9222899177110968,8
FDZ36,6.035,2,0.065729039,188.324,OUT013,0,2,1,1491.392,26,Food,0.8703057318096519,1
NCW42,18.2,Non-Edible,0.097865088,221.8456,OUT010,2,2,0,884.1824,15,Non-Consumable,1.458603398375935,0
NCI54,15.2,Non-Edible,0.058827583,110.4912,OUT019,2,0,0,436.7648,28,Non-Consumable,1.5265977839937575,4
DRK01,7.63,0,0.061313057,93.3436,OUT018,1,2,2,1323.6104,4,Drinks,0.926046934912301,3
FDX10,6.385,2,0.123961415,33.2874,OUT045,2,1,1,141.1496,11,Food,0.9268750408518746,7
FDO46,9.6,2,0.014270394,187.3872,OUT018,1,2,2,2647.2208,4,Food,0.9374576736614761,3
FDD16,20.5,0,0.060847634,75.0696,OUT010,2,2,0,149.1392,15,Food,1.464116679232212,0
FDZ20,16.1,0,0.03580603,253.0356,OUT027,1,2,3,11445.102,28,Food,0.9090909090909092,5
NCI18,18.35,Non-Edible,0.014103354,225.4746,OUT017,2,1,1,1346.2476,6,Non-Consumable,1.0047209138997855,2
DRI25,19.6,0,0.033901442,56.2614,OUT046,2,0,1,773.6596,16,Drinks,0.9296325995043675,8
FDY44,14.15,2,0.024454052,197.211,OUT045,2,1,1,3731.809,11,Food,1.0010959057990978,7
FDW38,5.325,2,0.1065376495,55.9298,OUT019,2,0,0,107.8596,28,Food,0.7692307692307692,4
FDY33,14.5,2,0.096730427,159.0262,OUT027,1,2,3,5887.6694,28,Food,0.9203364902001177,5
DRH51,17.6,0,0.097198194,89.8856,OUT035,2,1,1,351.5424,9,Drinks,0.9241490724521192,6
FDT32,19.0,2,0.066005186,188.4214,OUT017,2,1,1,2826.321,6,Food,0.8796766115045703,2
FDI50,8.42,2,0.030890618,228.7352,OUT049,1,0,1,5954.9152,14,Food,0.9262527960801697,9
FDB60,9.3,0,0.028498354,195.8136,OUT013,0,2,1,2332.9632,26,Food,0.8740008699847114,1
FDP09,19.75,0,0.033883448,213.2902,OUT035,2,1,1,4247.804,9,Food,0.8745633922660333,6
FDA20,6.78,0,0.066565644,185.324,OUT013,0,2,1,3914.904,26,Food,0.998238343440958,1
NCX05,15.2,Non-Edible,0.169943195,116.2492,OUT019,2,0,0,115.8492,28,Non-Consumable,1.5315372011687813,4
DRF37,17.25,0,0.0656428471111111,263.591,OUT045,2,1,1,788.973,11,Drinks,0.8181818181818181,7
FDJ26,15.3,2,0.084765192,215.0218,OUT046,2,0,1,1923.4962,16,Food,0.8719076701413065,8
FDZ25,15.7,2,0.027617046,168.279,OUT046,2,0,1,4074.696,16,Food,1.011558100947676,8
FDZ58,17.85,0,0.052166995,121.7072,OUT035,2,1,1,2817.6656,9,Food,0.9221155236419132,6
FDZ50,12.8,2,0.0825316296,184.2608,OUT027,1,2,3,6064.1064,28,Food,0.9090909090909091,5
NCG18,15.3,Non-Edible,0.038460297,104.0332,OUT010,2,2,0,205.0664,15,Non-Consumable,1.4585769589501039,0
FDZ56,16.25,0,0.025789175,166.9474,OUT045,2,1,1,2863.6058,11,Food,0.8765027523950533,7
FDH50,15.0,2,0.161301097,185.1266,OUT013,0,2,1,2213.1192,26,Food,1.0141736672189812,1
DRO35,13.85,0,0.034640466,116.1492,OUT045,2,1,1,1274.3412,11,Drinks,0.9315179149137598,7
DRH51,17.6,0,0.094658294,89.1856,OUT027,1,2,3,2109.2544,28,Drinks,0.9,5
FDS19,13.8,2,0.064307102,77.3012,OUT049,1,0,1,1593.9252,14,Food,0.9347150019984972,9
NCM06,7.475,Non-Edible,0.076036381,153.9656,OUT018,1,2,2,2625.9152,4,Non-Consumable,0.9334195383040254,3
FDP52,18.7,2,0.071091591,228.601,OUT017,2,1,1,4823.721,6,Food,0.9547226631678052,2
FDK02,12.5,0,0.187841082,119.244,OUT010,2,2,0,119.844,15,Food,1.4586033881753258,0
FDG59,15.85,0,0.043234574,38.3164,OUT046,2,0,1,540.6296,16,Food,0.9247470612495804,8
FDN20,19.35,0,0.026055106,169.5474,OUT027,1,2,3,4211.185,28,Food,0.9285074606036793,5
FDO57,20.75,0,0.109153001,161.3578,OUT018,1,2,2,4492.8184,4,Food,0.8782920665988848,3
NCJ30,5.82,Non-Edible,0.08062523,168.379,OUT035,2,1,1,1188.453,9,Non-Consumable,0.8712006411166086,6
FDQ31,5.785,2,0.0901292,89.8856,OUT010,2,2,0,175.7712,15,Food,1.4585769536586932,0
FDC05,13.1,2,0.098938169,195.7768,OUT049,1,0,1,4138.6128,14,Food,0.9237238282780377,9
FDM08,10.1,2,0.0516913516666666,225.1088,OUT013,0,2,1,3579.3408,26,Food,0.8999999999999989,1
NCA41,16.75,Non-Edible,0.032580547,192.1162,OUT035,2,1,1,3848.324,9,Non-Consumable,0.9988808269374169,6
FDK15,10.8,0,0.097937252,98.9042,OUT027,1,2,3,4960.21,28,Food,0.8704928824197552,5
FDX56,17.1,2,0.0720579348888888,208.5638,OUT049,1,0,1,5383.6588,14,Food,0.899999999999999,9
FDT21,7.42,0,0.020391845,248.9092,OUT046,2,0,1,2241.0828,16,Food,0.9243238510334888,8
FDQ46,7.51,0,0.103813029,113.7544,OUT046,2,0,1,671.1264,16,Food,0.9990697462987244,8
FDS01,11.6,0,0.031069203,179.6686,OUT019,2,0,0,177.7686,28,Food,1.5259974836387815,4
FDW34,9.6,0,0.062294473,242.417,OUT019,2,0,0,486.034,28,Food,1.5257423926737768,4
FDX07,19.2,2,0.022914478,181.195,OUT035,2,1,1,2380.235,9,Food,1.0512422378409552,6
FDN13,18.6,0,0.152058281,99.9358,OUT046,2,0,1,201.0716,16,Food,0.9222899176803777,8
NCP02,7.105,Non-Edible,0.044991294,59.2562,OUT018,1,2,2,651.8182,4,Non-Consumable,0.8782920644729044,3
FDT48,4.92,0,0.046214971,199.8084,OUT017,2,1,1,3968.168,6,Food,1.0704734764166954,2
FDZ49,11.0,2,0.13312044,221.5798,OUT035,2,1,1,4187.2162,9,Food,0.9294568175586609,6
NCJ17,7.68,Non-Edible,0.255348289,84.4224,OUT010,2,2,0,170.4448,15,Non-Consumable,1.4641166662443437,0
FDB17,13.15,0,0.036879539,181.3976,OUT017,2,1,1,3078.6592,6,Food,0.8796766043211376,2
FDP48,7.52,2,0.044202545,182.995,OUT018,1,2,2,4394.28,4,Food,0.8664033590941659,3
FDI53,8.895,2,0.137858955,162.1236,OUT049,1,0,1,2577.9776,14,Food,0.9404827615818518,9
FDW02,4.805,2,0.037668051,126.7704,OUT013,0,2,1,2628.5784,26,Food,0.9242793145412395,1
FDL20,17.1,0,0.224837308,112.7886,OUT019,2,0,0,222.3772,28,Food,1.619266552197249,4
FDV32,7.785,0,0.089069748,62.751,OUT018,1,2,2,1707.777,4,Food,0.9260469313752253,3
FDG38,8.975,2,0.053027398,86.0224,OUT017,2,1,1,1278.336,6,Food,0.9387642072579611,2
NCB31,6.235,Non-Edible,0.118099673,262.891,OUT027,1,2,3,5522.811,28,Non-Consumable,0.917823686405445,5
FDF52,9.3,0,0.0696313221,182.9292,OUT017,2,1,1,4013.4424,6,Food,0.9090909090909091,2
FDB15,10.895,0,0.137023446,263.7568,OUT049,1,0,1,7646.0472,14,Food,0.9310779332034785,9
FDO48,15.0,2,0.026950104,220.9456,OUT018,1,2,2,1768.3648,4,Food,0.9334195357347312,3
NCR53,12.15,Non-Edible,0.1512492071,224.4404,OUT018,1,2,2,5626.01,4,Non-Consumable,0.9090909090909092,3
FDF56,16.7,2,0.119362812,180.3976,OUT013,0,2,1,3078.6592,26,Food,0.8740008653063723,1
FDL57,15.1,2,0.067350054,257.3304,OUT018,1,2,2,3874.956,4,Food,0.9260469363568624,3
NCC31,8.02,Non-Edible,0.0207307483,157.7972,OUT013,0,2,1,1713.7692,26,Non-Consumable,0.9090909090909091,1
FDE33,19.35,2,0.049712775,78.2644,OUT049,1,0,1,1492.7236,14,Food,0.8760887663436419,9
FDV52,20.7,2,0.122208091,119.7466,OUT017,2,1,1,4006.7844,6,Food,0.8763482189655095,2
FDR46,16.85,0,0.138742518,147.476,OUT027,1,2,3,3368.948,28,Food,0.8676854202437658,5
DRE12,4.59,0,0.070780558,114.586,OUT046,2,0,1,1245.046,16,Drinks,1.015086920778746,8
FDD57,18.1,0,0.037492325,95.5094,OUT010,2,2,0,95.2094,15,Food,1.5560143860682132,0
NCS41,12.85,Non-Edible,0.053527105,185.1608,OUT049,1,0,1,2388.8904,14,Non-Consumable,0.8852622991803356,9
NCY41,16.75,Non-Edible,0.076164013,34.0532,OUT017,2,1,1,575.2512,6,Non-Consumable,0.8796766162212877,2
FDV22,14.85,2,0.009995002,154.463,OUT017,2,1,1,3755.112,6,Food,0.934890955964083,2
FDF12,8.235,0,0.08259502,149.1076,OUT045,2,1,1,1182.4608,11,Food,1.0010958873243732,7
FDM13,6.425,0,0.063122753,131.3626,OUT013,0,2,1,262.3252,26,Food,0.9288589829513266,1
FDQ56,6.59,0,0.105597316,83.4908,OUT046,2,0,1,1342.2528,16,Food,0.9296326076611909,8
FDW55,12.6,2,0.021863506,247.0092,OUT027,1,2,3,5478.2024,28,Food,0.9544919522588927,5
NCT29,12.6,Non-Edible,0.063800266,123.0414,OUT027,1,2,3,4629.9732,28,Non-Consumable,0.9095813765757446,5
NCX42,6.36,Non-Edible,0.006012413,163.0526,OUT017,2,1,1,1644.526,6,Non-Consumable,0.9275067860883608,2
FDR24,17.35,2,0.063207198,89.383,OUT017,2,1,1,1258.362,6,Food,0.9275067678190879,2
NCS42,8.6,Non-Edible,0.069809115,90.5146,OUT017,2,1,1,729.7168,6,Non-Consumable,0.9275067703619263,2
FDL40,17.7,0,0.011660463,96.541,OUT018,1,2,2,2220.443,4,Food,0.964462608397612,3
FDD47,7.6,2,0.142410775,171.9448,OUT046,2,0,1,3749.7856,16,Food,0.874728790174538,8
DRE03,19.6,0,0.024226902,48.7718,OUT046,2,0,1,236.359,16,Drinks,0.9296325992841619,8
NCM18,13.0,Non-Edible,0.082440705,61.3194,OUT027,1,2,3,2043.3402,28,Non-Consumable,0.8704928808281975,5
FDF52,9.3,0,0.066918731,184.2292,OUT045,2,1,1,1641.8628,11,Food,0.8736759286665906,7
NCG43,20.2,Non-Edible,0.074390007,91.4462,OUT045,2,1,1,1943.4702,11,Non-Consumable,0.8858293562790298,7
FDE20,11.35,2,0.005530516,171.179,OUT046,2,0,1,4923.591,16,Food,0.9990698046634955,8
FDI33,16.5,0,0.028579565,90.3146,OUT017,2,1,1,2554.0088,6,Food,1.0047208934147212,2
NCT06,17.1,Non-Edible,0.038705317,165.0842,OUT013,0,2,1,2320.9788,26,Non-Consumable,0.9244952763283032,1
FDY24,4.88,2,0.1258877755,53.1298,OUT035,2,1,1,808.947,9,Food,0.8333333333333334,6
FDZ33,10.195,0,0.108004532,148.7076,OUT017,2,1,1,1330.2684,6,Food,0.9368755192430941,2
FDJ55,12.8,2,0.023626808,223.2404,OUT018,1,2,2,2475.4444,4,Food,0.9334195149242172,3
FDE45,12.1,0,0.070660449,180.4002,OUT019,2,0,0,716.4008,28,Food,1.5257423801639507,4
FDD44,8.05,2,0.078719835,258.5646,OUT018,1,2,2,3091.9752,4,Food,1.0188059866680947,3
FDD10,20.6,2,0.046208155,178.0344,OUT018,1,2,2,1605.9096,4,Food,0.9368264303664936,3
FDA39,6.32,0,0.012769753,39.9822,OUT018,1,2,2,78.5644,4,Food,0.9638131795344569,3
FDB36,5.465,2,0.048486801,131.2626,OUT013,0,2,1,3410.2276,26,Food,1.1622448090491948,1
FDK52,18.25,0,0.132596101,226.2062,OUT010,2,2,0,677.1186,15,Food,1.4786879476629673,0
FDJ36,14.5,2,0.128459481,102.0332,OUT049,1,0,1,2050.664,14,Food,0.9310779349373357,9
NCB55,15.7,Non-Edible,0.161317495,57.5562,OUT018,1,2,2,829.5868,4,Non-Consumable,0.9260469372330199,3
NCK18,9.6,Non-Edible,0.011211251,166.9184,OUT010,2,2,0,660.4736,15,Non-Consumable,1.4790968465073635,0
FDX27,20.7,2,0.114294512,94.9436,OUT049,1,0,1,1229.0668,14,Food,0.9344762935394537,9
FDB08,6.055,0,0.031103357,159.9578,OUT046,2,0,1,2727.7826,16,Food,0.9490027966230833,8
FDX43,5.655,0,0.085274988,165.05,OUT046,2,0,1,2330.3,16,Food,0.960095820744626,8
FDA20,6.78,0,0.066892471,186.424,OUT018,1,2,2,1304.968,4,Food,1.0031395390648115,3
FDC04,15.6,0,0.078764059,241.3854,OUT019,2,0,0,483.3708,28,Food,1.6148105877002141,4
FDG17,6.865,2,0.036042939,244.4486,OUT017,2,1,1,4153.9262,6,Food,0.9275067606958771,2
FDU58,6.61,2,0.04855968,188.4898,OUT010,2,2,0,187.0898,15,Food,1.5620926508270134,0
FDP24,20.6,0,0.082602127,120.9756,OUT027,1,2,3,3877.6192,28,Food,0.9251308136627844,5
NCT29,12.6,Non-Edible,0.064240743,121.9414,OUT045,2,1,1,1462.0968,11,Non-Consumable,0.9158611258797673,7
FDB08,6.055,0,0.031230059,160.3578,OUT018,1,2,2,1765.0358,4,Food,0.9528686350384588,3
NCB43,20.2,Non-Edible,0.100114941,188.3898,OUT045,2,1,1,3554.7062,11,Non-Consumable,0.9348486359503134,7
FDL09,19.6,2,0.22417463,168.8816,OUT019,2,0,0,167.7816,28,Food,1.5315372010183719,4
DRK49,14.15,0,0.035943717,40.5138,OUT046,2,0,1,446.7518,16,Drinks,0.9390228454104982,8
FDR37,16.5,2,0.06619442,184.4292,OUT013,0,2,1,3101.2964,26,Food,0.9382413999568462,1
FDG56,13.3,2,0.071439051,61.0536,OUT035,2,1,1,1898.8616,9,Food,0.9294568270965117,6
FDE34,9.195,0,0.108059141,181.7634,OUT049,1,0,1,6179.9556,14,Food,0.9404827657598369,9
FDE16,8.895,0,0.026216144,207.5954,OUT027,1,2,3,6668.6528,28,Food,0.8704928720104619,5
FDT58,9.0,0,0.085938463,168.6816,OUT035,2,1,1,1342.2528,9,Food,0.9294568173364273,6
FDR03,15.7,2,0.008734284,207.898,OUT035,2,1,1,3095.97,9,Food,1.014480767680658,6
NCL30,18.1,Non-Edible,0.049016517,128.7336,OUT049,1,0,1,2173.1712,14,Non-Consumable,1.0006230275310384,9
FDT22,10.395,0,0.111554381,59.822,OUT027,1,2,3,1677.816,28,Food,0.917823690302929,5
FDP45,15.7,2,0.030672457,253.1724,OUT049,1,0,1,5285.1204,14,Food,0.9237238300844487,9
FDS15,9.195,2,0.077995641,107.1596,OUT013,0,2,1,2804.3496,26,Food,0.8740008681689283,1
FDF16,7.3,0,0.085715273,146.6076,OUT027,1,2,3,1773.6912,28,Food,0.8704928792980022,5
FDL13,13.85,2,0.056432784,234.93,OUT045,2,1,1,4660.6,11,Food,0.8765027691127629,7
NCV30,20.2,Non-Edible,0.066200667,61.451,OUT018,1,2,2,126.502,4,Non-Consumable,0.9251921516167542,3
FDG33,5.365,2,0.245542627,172.2764,OUT019,2,0,0,171.7764,28,Food,1.5315372005591994,4
FDO10,13.65,2,0.0127517,55.5588,OUT046,2,0,1,1603.2464,16,Food,1.0703174069215706,8
FDQ03,15.0,2,0.077949334,238.7248,OUT013,0,2,1,2133.2232,26,Food,0.8829166490461278,1
NCC55,10.695,Non-Edible,0.064022881,36.0848,OUT018,1,2,2,372.848,4,Non-Consumable,0.9526484630754126,3
FDD52,18.25,2,0.182407266,109.157,OUT027,1,2,3,1867.569,28,Food,0.9942317092613224,5
FDI16,14.0,2,0.136328794,54.864,OUT018,1,2,2,319.584,4,Food,0.8749689100973913,3
FDB44,6.655,0,0.016958832,210.0586,OUT046,2,0,1,4221.172,16,Food,0.9336543612017821,8
FDA25,16.5,2,0.068125756,101.199,OUT046,2,0,1,1031.99,16,Food,0.9247470545634349,8
FDV33,9.6,2,0.02734361,257.8304,OUT046,2,0,1,1808.3128,16,Food,0.9990697345750197,8
FDX47,6.55,2,0.034658144,155.8288,OUT049,1,0,1,1099.9016,14,Food,0.8760887695317624,9
FDO50,16.25,0,0.0672997223333333,89.8804,OUT017,2,1,1,1102.5648,6,Food,0.8181818181818178,2
FDV57,15.25,2,0.065841719,179.866,OUT013,0,2,1,2696.49,26,Food,1.0655397443134496,1
FDB02,9.695,2,0.029158763,174.537,OUT035,2,1,1,1235.059,9,Food,0.9988808317542992,6
FDD16,20.5,0,0.063649582,74.7696,OUT019,2,0,0,74.5696,28,Food,1.5315371939089426,4
FDX02,16.0,0,0.05706009,225.0404,OUT046,2,0,1,4950.8888,16,Food,0.9990697490817565,8
FDP11,15.85,0,0.11566015,218.3166,OUT010,2,2,0,435.4332,15,Food,1.4641166655154558,0
FDH32,12.8,0,0.075691713,98.241,OUT027,1,2,3,2220.443,28,Food,0.8704928775766246,5
NCL18,18.85,Non-Edible,0.167844438,193.9136,OUT049,1,0,1,3110.6176,14,Non-Consumable,0.9237238290381655,9
FDT12,6.215,2,0.049722335,224.5062,OUT045,2,1,1,4514.124,11,Food,0.9409271899347534,7
FDD50,18.85,0,0.14095631,167.7132,OUT027,1,2,3,3889.6036,28,Food,0.9942317084025662,5
NCU05,11.8,Non-Edible,0.058827557,80.8618,OUT049,1,0,1,1288.9888,14,Non-Consumable,0.931077933993391,9
FDI56,7.325,0,0.093765794,90.3146,OUT018,1,2,2,1733.0774,4,Food,0.8782920693734948,3
DRL11,10.5,0,0.048092816,159.2946,OUT049,1,0,1,1893.5352,14,Drinks,0.93107793532473,9
FDQ08,15.7,2,0.018968743,61.9536,OUT045,2,1,1,1225.072,11,Food,0.8765027450170035,7
FDW20,20.75,0,0.024032484,124.973,OUT027,1,2,3,2463.46,28,Food,0.9285276926894107,5
FDW46,13.0,2,0.070444232,63.4484,OUT045,2,1,1,1043.9744,11,Food,0.9241603481579662,7
FDO09,13.5,2,0.125469442,264.491,OUT049,1,0,1,6574.775,14,Food,0.9404827591235845,9
DRJ49,6.865,0,0.01405025,128.9652,OUT018,1,2,2,1679.1476,4,Drinks,1.0188060062122721,3
FDP26,7.785,0,0.139436695,103.0306,OUT013,0,2,1,2404.2038,26,Food,0.9479361576746379,1
FDO19,17.7,2,0.016593506,46.9034,OUT035,2,1,1,972.068,9,Food,0.9334777815313161,6
NCG43,20.2,Non-Edible,0.124261614,93.6462,OUT010,2,2,0,277.6386,15,Non-Consumable,1.4796958621043454,0
FDG02,7.855,0,0.011261165,189.5188,OUT046,2,0,1,1904.188,16,Food,0.9222899413265335,8
FDO32,6.36,0,0.120520818,45.906,OUT035,2,1,1,419.454,9,Food,0.9294568232939739,6
FDR34,17.0,2,0.015965308,229.4352,OUT046,2,0,1,4809.7392,16,Food,0.9222898867468354,8
FDU59,5.78,0,0.096386227,163.5552,OUT046,2,0,1,1787.0072,16,Food,0.9990697541381506,8
FDN31,11.5,0,0.073029341,187.953,OUT045,2,1,1,2656.542,11,Food,0.9315179235780798,7
FDT55,13.6,2,0.043443753,158.1946,OUT027,1,2,3,6942.9624,28,Food,0.9205197596778945,5
FDE08,18.2,0,0.049520593,147.3734,OUT018,1,2,2,2375.5744,4,Food,0.8667048603673476,3
FDK52,18.25,0,0.079152918,223.8062,OUT013,0,2,1,4288.4178,26,Food,0.882699151681354,1
FDW11,12.6,0,0.048741487,60.4194,OUT013,0,2,1,990.7104,26,Food,0.9288589854798653,1
FDC03,8.575,2,0.071958197,195.3794,OUT049,1,0,1,3511.4292,14,Food,0.9310779346566062,9
FDR43,18.2,0,0.162147349,37.719,OUT018,1,2,2,549.285,4,Food,0.9334195336662618,3
FDL14,8.115,2,0.05382735,155.2972,OUT010,2,2,0,311.5944,15,Food,1.4641166749159547,0
FDP39,12.65,0,0.069565759,52.4324,OUT045,2,1,1,571.2564,11,Food,0.8765027643825731,7
FDG29,17.6,0,0.056019324,40.0454,OUT027,1,2,3,419.454,28,Food,0.9942317137237272,5
DRH15,8.775,0,0.109911272,41.9428,OUT046,2,0,1,1537.998,16,Drinks,0.9247470492600716,8
FDT11,5.94,2,0.029366813,187.7556,OUT035,2,1,1,3755.112,9,Food,0.8745633889364562,6
FDU48,18.85,0,0.055347985,131.5284,OUT035,2,1,1,1581.9408,9,Food,0.874563396054026,6
FDY12,9.8,2,0.1356439724444444,49.2008,OUT013,0,2,1,657.8104,26,Food,0.8999999999999998,1
FDS44,12.65,2,0.156926608,238.3538,OUT017,2,1,1,5528.1374,6,Food,0.9302815702629137,2
NCP06,20.7,Non-Edible,0.039405676,149.8366,OUT018,1,2,2,2267.049,4,Non-Consumable,0.9334195342037311,3
DRH23,14.65,0,0.170176516,55.2614,OUT013,0,2,1,718.3982,26,Drinks,0.8708395086556071,1
FDA16,6.695,0,0.033777629,222.8456,OUT027,1,2,3,7073.4592,28,Food,1.009878963929898,5
FDT45,15.85,0,0.057546914,55.8956,OUT018,1,2,2,491.3604,4,Food,0.9367570514123771,3
FDE56,17.25,2,0.160095901,61.5194,OUT017,2,1,1,1052.6298,6,Food,0.9275067661159103,2
FDA40,16.0,2,0.099832728,87.4856,OUT017,2,1,1,263.6568,6,Food,0.9385429546962389,2
FDA39,6.32,0,0.012717946,40.2822,OUT046,2,0,1,628.5152,16,Food,0.9599029810057821,8
NCB19,6.525,Non-Edible,0.090278634,86.7882,OUT035,2,1,1,1975.4286,9,Non-Consumable,0.9221155227218811,6
FDZ34,6.695,0,0.066472248875,191.882,OUT013,0,2,1,3861.64,26,Food,0.8888888888888888,1
FDV22,14.85,2,0.009958941,157.963,OUT045,2,1,1,2816.334,11,Food,0.9315179598643304,7
FDO40,17.1,0,0.032678839,150.7392,OUT049,1,0,1,3131.9232,14,Food,0.9310779415490656,9
FDD21,10.3,2,0.022936951625,115.0176,OUT013,0,2,1,4122.6336,26,Food,0.7999999999999999,1
FDO36,19.7,0,0.077849003,179.166,OUT013,0,2,1,3056.022,26,Food,0.8707097241681995,1
FDV34,10.695,2,0.011443222,73.5038,OUT049,1,0,1,1478.076,14,Food,0.9310779625407573,9
NCY18,7.285,Non-Edible,0.031214809,177.1054,OUT045,2,1,1,2626.581,11,Non-Consumable,0.9315179157670479,7
NCM54,17.7,Non-Edible,0.051146565,127.3678,OUT018,1,2,2,3306.3628,4,Non-Consumable,0.8749847741996682,3
FDB59,18.25,0,0.015302653,198.0084,OUT049,1,0,1,793.6336,14,Food,0.9344070442121803,9
FDS45,5.175,2,0.04937018,106.7622,OUT010,2,2,0,211.7244,15,Food,1.4641166614104073,0
FDV24,5.635,0,0.0881243303333333,148.705,OUT049,1,0,1,1198.44,14,Food,0.818181818181818,9
FDD46,6.035,0,0.236433601,155.5998,OUT010,2,2,0,153.7998,15,Food,1.4641166667030476,0
FDQ39,14.8,0,0.081372267,191.4846,OUT018,1,2,2,3057.3536,4,Food,0.936757048525306,3
FDD52,18.25,2,0.18329488,111.657,OUT046,2,0,1,1537.998,16,Food,0.9990697510988896,8
FDL39,16.1,2,0.06358934,179.4318,OUT018,1,2,2,360.8636,4,Food,0.8782920686930694,3
